MATRICULA;CURSO;MODULO;FUNCIONARIO;ORDEM;STATUS;AULA_ATUAL;INTERATIVIDADE;VIRTUAIS;REPROVADO;APOSTILAENTREGUE;DATAPRIMEIROACESSO;DATAPRVISAOCONCLUSAOCURSO;DATACONCLUSACURSO;INTER_EXTENDIDO;DATA_ENTREGA_APOSTILA;FUNCIONARIO_ENTREGA_APOST;APOSTILA_REENTREGUE;TIPOAPOSTILA
472;131;1;1;2;C;17;S;N;N;S;25.10.2018;27.12.2018;17.11.2018;N;28.09.2018;1;N;DIGITAL
472;196;0;1;5;C;13;;;;S;31.05.2019;31.07.2019;01.08.2019;N;31.05.2019;1;N;DIGITAL
473;62;1;1;1;C;18;S;N;N;S;21.09.2018;23.11.2018;18.01.2019;N;21.09.2018;1;N;DIGITAL
473;129;1;1;3;C;21;S;N;N;S;01.03.2019;07.06.2019;17.05.2019;N;15.03.2019;1;N;DIGITAL
473;153;0;1;6;C;10;S;N;N;S;17.05.2019;21.06.2019;07.06.2019;N;24.05.2019;;N;
473;154;0;1;2;C;10;S;N;N;S;18.01.2019;22.02.2019;01.03.2019;N;18.01.2019;1;N;DIGITAL
473;185;0;1;8;A;29;;;;S;04.10.2019;04.04.2020;;N;24.09.2019;1;N;DIGITAL
473;201;0;1;7;C;20;N;N;;S;07.06.2019;09.08.2019;04.10.2019;N;14.06.2019;1;N;DIGITAL
474;62;1;1;1;E;;;;;S;;;;N;21.09.2018;1;N;DIGITAL
474;129;1;1;3;E;;;;;N;;;;N;;;N;
474;130;1;1;4;E;;;;;N;;;;N;;;N;
474;131;1;1;2;E;;;;;N;;;;N;;;N;
474;133;1;1;5;E;;;;;N;;;;N;;;N;
475;62;1;1;1;C;18;S;N;N;S;21.09.2018;23.11.2018;26.10.2018;N;21.09.2018;1;N;DIGITAL
475;129;1;1;3;C;21;S;N;N;S;25.01.2019;26.04.2019;15.03.2019;N;01.03.2019;1;N;DIGITAL
475;130;1;1;4;C;18;S;N;N;S;15.03.2019;17.05.2019;17.05.2019;N;26.04.2019;1;N;DIGITAL
475;131;1;1;2;C;17;S;N;N;S;16.11.2018;18.01.2019;18.01.2019;N;09.11.2018;1;N;DIGITAL
475;196;0;1;5;C;13;;;;S;17.05.2019;17.07.2019;21.06.2019;N;31.05.2019;1;N;DIGITAL
476;62;1;1;1;C;18;S;N;N;S;21.09.2018;23.11.2018;11.01.2019;N;21.09.2018;1;N;DIGITAL
476;129;1;1;3;A;9;N;N;N;S;12.04.2019;12.07.2019;28.06.2019;N;12.04.2019;1;N;DIGITAL
476;130;1;1;4;E;;;;;N;12.07.2019;;;N;;;N;
476;131;1;1;2;C;17;S;N;N;S;25.01.2019;29.03.2019;12.04.2019;N;01.03.2019;1;N;DIGITAL
476;133;1;1;5;E;;;;;N;;;;N;;;N;
477;91;19;1;1;C;56;S;N;N;S;21.09.2018;26.04.2019;08.03.2019;N;21.09.2018;1;N;DIGITAL
477;107;19;1;2;C;56;S;N;N;S;08.03.2019;11.10.2019;06.09.2019;N;05.04.2019;1;N;DIGITAL
477;119;19;1;3;C;56;S;N;N;S;13.09.2019;17.04.2020;02.07.2020;N;13.09.2019;;N;
478;91;19;1;1;C;56;S;N;N;S;21.09.2018;26.04.2019;08.03.2019;N;21.09.2018;1;N;DIGITAL
478;107;19;1;2;C;56;S;N;N;S;08.03.2019;11.10.2019;30.08.2019;N;05.04.2019;1;N;DIGITAL
478;119;19;1;3;C;56;S;N;N;S;13.09.2019;17.04.2020;18.06.2020;N;13.09.2019;1;N;DIGITAL
479;62;0;1;1;C;18;S;N;N;S;;;07.12.2018;N;21.09.2018;1;N;DIGITAL
479;81;5;1;6;A;1;N;N;;S;21.09.2018;23.11.2018;;N;21.09.2018;1;N;DIGITAL
479;134;5;1;5;E;;;;;N;;;;N;;;N;
479;153;5;1;4;E;;;;;N;;;;N;;;N;
479;154;5;1;2;A;10;N;N;N;S;07.12.2018;11.01.2019;25.01.2019;N;11.01.2019;1;N;DIGITAL
479;155;5;1;3;E;;;;;N;11.01.2019;;;N;;;N;
480;91;19;1;1;C;56;S;N;N;S;21.09.2018;26.04.2019;23.11.2018;N;21.09.2018;1;N;DIGITAL
480;107;19;1;2;C;56;S;N;N;S;30.11.2018;05.07.2019;17.05.2019;N;15.02.2019;1;N;DIGITAL
480;119;19;1;3;C;56;S;N;N;S;17.05.2019;20.12.2019;28.08.2019;N;17.05.2019;1;N;DIGITAL
481;142;7;1;2;E;;;;;N;;;;N;;;N;
481;143;7;1;4;E;;;;;N;;;;N;;;N;
481;144;7;1;1;E;;;;;N;;;;N;;;N;
481;147;7;1;5;E;;;;;N;;;;N;;;N;
481;149;7;1;3;E;;;;;N;;;;N;;;N;
481;151;7;1;6;E;;;;;N;;;;N;;;N;
481;161;7;1;7;E;;;;;N;;;;N;;;N;
482;62;1;1;1;A;9;S;N;N;S;22.09.2018;24.11.2018;03.11.2018;N;21.09.2018;1;N;DIGITAL
482;129;1;1;3;E;;;;;N;;;;N;;;N;
482;130;1;1;4;E;;;;;N;;;;N;;;N;
482;131;1;1;2;E;;;;;N;24.11.2018;;;N;;;N;
482;133;1;1;5;E;;;;;N;;;;N;;;N;
483;111;6;1;3;E;;;;;N;;;;N;;;N;
483;112;6;1;4;E;;;;;N;;;;N;;;N;
483;113;6;1;2;E;;;;;N;22.12.2018;;;N;;;N;
483;116;6;1;1;A;7;N;N;N;S;22.09.2018;22.12.2018;20.10.2018;N;21.09.2018;1;N;DIGITAL
483;163;6;1;5;E;;;;;N;;;;N;;;N;
484;91;19;1;1;E;;;;;S;;;;N;21.09.2018;1;N;DIGITAL
484;107;19;1;2;E;;;;;N;;;;N;;;N;
484;119;19;1;3;E;;;;;N;;;;N;;;N;
485;130;0;1;5;E;;;;;N;;;;N;;;N;
485;142;17;1;2;E;;;;;N;28.11.2018;;;N;;;N;
485;144;17;1;1;A;14;S;N;N;S;26.09.2018;28.11.2018;10.04.2019;N;26.09.2018;1;N;DIGITAL
485;147;17;1;6;E;;;;;N;;;;N;;;N;
485;150;17;1;3;E;;;;;N;;;;N;;;N;
485;151;17;1;4;E;;;;;N;;;;N;;;N;
486;142;7;1;2;E;;;;;N;28.11.2018;;;N;;;N;
486;143;7;1;4;E;;;;;N;;;;N;;;N;
486;144;7;1;1;A;1;S;N;;S;26.09.2018;28.11.2018;;N;26.09.2018;1;N;DIGITAL
486;147;7;1;5;E;;;;;N;;;;N;;;N;
486;149;7;1;3;E;;;;;N;;;;N;;;N;
486;151;7;1;6;E;;;;;N;;;;N;;;N;
486;161;7;1;7;E;;;;;N;;;;N;;;N;
487;130;0;1;3;C;18;S;N;N;S;22.05.2019;24.07.2019;10.07.2019;N;22.05.2019;1;N;DIGITAL
487;139;0;1;5;C;16;S;N;N;S;11.09.2019;13.11.2019;18.12.2019;N;16.10.2019;1;N;DIGITAL
487;142;17;1;2;C;16;S;N;N;S;20.02.2019;24.04.2019;22.05.2019;N;20.03.2019;1;N;DIGITAL
487;144;17;1;1;C;19;S;N;N;S;03.10.2018;05.12.2018;20.02.2019;N;03.10.2018;1;N;DIGITAL
487;161;17;1;4;C;21;N;N;N;S;27.07.2019;02.11.2019;11.09.2019;N;27.07.2019;1;N;DIGITAL
488;62;0;1;1;C;18;S;N;N;S;10.10.2018;12.12.2018;24.10.2018;N;10.10.2018;1;N;DIGITAL
488;69;13;1;3;E;;;;;N;26.12.2018;;;N;;;N;
488;84;13;1;6;E;;;;;N;;;;N;;;N;
488;85;13;1;7;E;;;;;N;;;;N;;;N;
488;88;13;1;5;E;;;;;N;;;;N;;;N;
488;111;13;1;2;A;13;S;N;N;S;24.10.2018;26.12.2018;;N;26.10.2018;1;N;DIGITAL
488;125;13;1;8;E;;;;;N;;;;N;;;N;
488;136;13;1;4;E;;;;;N;;;;N;;;N;
489;91;19;1;1;A;21;N;N;N;S;11.10.2018;16.05.2019;;N;11.10.2018;1;N;DIGITAL
489;107;19;1;2;E;;;;;N;16.05.2019;;;N;;;N;
489;119;19;1;3;E;;;;;N;;;;N;;;N;
490;62;1;1;1;A;9;S;N;S;S;20.10.2018;22.12.2018;;N;20.10.2018;1;N;DIGITAL
490;129;1;1;3;E;;;;;N;;;;N;;;N;
490;130;1;1;4;E;;;;;N;;;;N;;;N;
490;131;1;1;2;E;;;;;S;22.12.2018;;;N;24.11.2018;1;N;DIGITAL
490;133;1;1;5;E;;;;;N;;;;N;;;N;
491;62;1;1;1;C;18;S;N;N;S;20.10.2018;22.12.2018;10.11.2018;N;20.10.2018;1;N;DIGITAL
491;129;1;1;2;C;21;S;N;N;S;12.01.2019;;02.03.2019;N;10.11.2018;1;N;DIGITAL
491;130;1;1;4;C;18;S;N;N;S;13.04.2019;15.06.2019;08.06.2019;N;13.04.2019;1;N;DIGITAL
491;131;1;1;3;C;17;S;N;N;S;10.11.2018;12.01.2019;13.04.2019;N;19.12.2018;1;N;DIGITAL
491;196;0;1;5;C;13;;;;S;08.06.2019;08.08.2019;13.07.2019;N;08.06.2019;1;N;DIGITAL
492;142;17;1;2;E;;;;;N;02.01.2019;;;N;;;N;
492;144;17;1;1;A;4;N;N;N;S;31.10.2018;02.01.2019;;N;31.10.2018;1;N;DIGITAL
492;147;17;1;4;E;;;;;N;;;;N;;;N;
492;150;17;1;5;E;;;;;N;;;;N;;;N;
492;151;17;1;3;E;;;;;N;;;;N;;;N;
492;161;17;1;6;E;;;;;N;;;;N;;;N;
493;130;0;1;3;C;18;S;N;N;S;10.07.2019;11.09.2019;04.09.2019;N;24.06.2019;1;N;DIGITAL
493;142;7;1;2;C;16;S;N;N;S;13.03.2019;15.05.2019;19.06.2019;N;08.05.2019;1;N;DIGITAL
493;143;7;1;5;E;;;;;N;06.11.2019;;;N;;;N;
493;144;7;1;1;C;19;S;N;N;S;31.10.2018;02.01.2019;13.03.2019;N;31.10.2018;1;N;DIGITAL
493;147;7;1;6;E;;;;;N;;;;N;;;N;
493;149;7;1;4;A;14;N;N;N;S;04.09.2019;06.11.2019;13.11.2019;N;18.09.2019;1;N;DIGITAL
493;151;7;1;7;E;;;;;N;;;;N;;;N;
493;161;7;1;8;E;;;;;N;;;;N;;;N;
494;106;15;1;1;E;;;;;S;;;;N;01.11.2018;1;N;DIGITAL
494;108;15;1;4;E;;;;;N;;;;N;;;N;
494;111;15;1;5;E;;;;;N;;;;N;;;N;
494;113;15;1;2;E;;;;;N;;;;N;;;N;
494;114;15;1;3;E;;;;;N;;;;N;;;N;
495;142;17;1;2;E;;;;;N;;;;N;;;N;
495;144;17;1;1;E;;;;;S;;;;N;01.11.2018;1;N;DIGITAL
495;147;17;1;4;E;;;;;N;;;;N;;;N;
495;150;17;1;5;E;;;;;N;;;;N;;;N;
495;151;17;1;3;E;;;;;N;;;;N;;;N;
495;161;17;1;6;E;;;;;N;;;;N;;;N;
496;112;33;1;4;E;;;;;N;;;;N;;;N;
496;116;33;1;1;A;16;N;N;N;S;09.11.2018;15.02.2019;16.11.2018;N;01.11.2018;1;N;DIGITAL
496;117;33;1;5;E;;;;;N;;;;N;;;N;
496;118;33;1;6;E;;;;;N;;;;N;;;N;
496;162;33;1;2;E;;;;;S;15.02.2019;;;N;09.11.2018;1;N;DIGITAL
496;163;33;1;3;E;;;;;N;;;;N;;;N;
497;142;17;1;2;E;;;;;N;14.02.2019;;;N;;;N;
497;144;17;1;7;E;;;;;N;;;;N;;;N;
497;147;17;1;4;E;;;;;N;;;;N;;;N;
497;149;0;1;1;C;16;S;N;N;S;13.12.2018;14.02.2019;21.03.2019;N;13.12.2018;1;N;DIGITAL
497;150;17;1;5;E;;;;;N;;;;N;;;N;
497;151;17;1;3;E;;;;;N;;;;N;;;N;
497;161;17;1;6;E;;;;;N;;;;N;;;N;
498;62;1;1;1;C;18;S;N;N;S;14.02.2019;14.03.2019;28.02.2019;N;13.02.2019;1;N;DIGITAL
498;129;1;1;3;C;21;S;N;N;S;15.03.2019;17.04.2019;04.04.2019;N;15.03.2019;;N;
498;130;1;1;4;C;18;S;N;N;S;05.04.2019;08.05.2019;24.04.2019;N;05.04.2019;1;N;DIGITAL
498;131;1;1;2;C;17;S;N;N;S;28.02.2019;28.03.2019;15.03.2019;N;15.03.2019;1;N;DIGITAL
498;196;1;1;5;C;13;N;N;;S;25.04.2019;29.05.2019;09.05.2019;N;02.05.2019;1;N;DIGITAL
499;62;1;1;4;C;18;S;N;N;S;05.04.2019;05.04.2019;05.04.2019;N;18.03.2019;1;N;DIGITAL
499;91;0;1;5;C;56;S;N;N;S;23.04.2019;23.04.2019;21.05.2019;N;23.04.2019;1;N;DIGITAL
499;113;0;1;8;C;22;S;N;N;S;;;18.06.2019;N;04.06.2019;1;N;DIGITAL
499;116;0;1;7;C;24;S;N;N;S;;;04.06.2019;N;03.06.2019;1;N;DIGITAL
499;125;0;1;11;C;17;S;N;N;S;29.07.2019;29.07.2019;20.08.2019;N;03.06.2019;;N;
499;126;0;1;12;C;16;S;N;N;S;21.08.2019;21.08.2019;27.08.2019;N;21.08.2019;1;N;DIGITAL
499;129;1;1;2;C;21;S;N;N;S;18.03.2019;18.03.2019;18.03.2019;N;06.03.2019;1;N;DIGITAL
499;130;1;1;2;C;18;S;N;N;S;06.03.2019;08.05.2019;06.03.2019;N;06.03.2019;1;N;DIGITAL
499;131;1;1;3;C;17;S;N;N;S;18.03.2019;18.03.2019;05.04.2019;N;18.03.2019;1;N;DIGITAL
499;142;0;1;14;C;16;S;N;N;S;02.09.2019;10.07.2019;17.09.2019;N;22.07.2019;1;N;DIGITAL
499;144;0;1;9;C;19;S;N;N;S;18.06.2019;18.06.2019;02.07.2019;N;18.06.2019;1;N;DIGITAL
499;147;0;1;15;A;6;N;N;N;S;24.09.2019;30.09.2019;;N;24.09.2019;1;N;DIGITAL
499;150;0;1;10;C;22;S;N;N;S;02.07.2019;08.07.2019;09.07.2019;N;02.07.2019;1;N;DIGITAL
499;161;0;1;6;C;21;S;N;N;S;27.05.2019;27.05.2019;03.06.2019;N;27.05.2019;1;N;DIGITAL
499;162;0;1;16;E;5;N;N;N;S;06.11.2019;06.11.2019;;N;06.11.2019;1;N;DIGITAL
499;173;0;1;1;C;5;;;;N;20.03.2019;20.03.2019;25.03.2019;N;;;N;
500;62;1;1;1;C;18;S;N;N;S;27.02.2019;01.05.2019;17.04.2019;N;27.02.2019;1;N;DIGITAL
500;72;0;1;6;E;1;;;;N;;;;N;;;N;
500;129;1;1;3;C;21;S;N;N;S;19.06.2019;25.09.2019;27.11.2019;N;03.07.2019;1;N;DIGITAL
500;130;1;1;4;C;18;S;N;N;S;27.11.2019;29.01.2020;19.02.2020;N;06.12.2019;1;N;DIGITAL
500;131;1;1;2;C;17;S;N;N;S;17.04.2019;19.06.2019;19.06.2019;N;17.04.2019;1;N;DIGITAL
500;196;1;1;5;C;13;N;N;;S;26.02.2020;29.04.2020;29.04.2020;N;19.02.2020;1;N;DIGITAL
501;62;1;1;1;A;4;S;N;N;S;09.03.2019;11.05.2019;23.03.2019;N;09.03.2019;1;N;DIGITAL
501;129;1;1;4;E;;;;;N;;;;N;;;N;
501;130;1;1;5;E;;;;;N;;;;N;;;N;
501;131;1;1;3;E;;;;;N;;;;N;;;N;
501;196;1;1;2;E;;;;;N;11.05.2019;;;N;;;N;
502;62;1;1;1;C;18;S;N;N;S;07.03.2019;09.05.2019;11.04.2019;N;07.03.2019;1;N;DIGITAL
502;129;1;1;3;C;21;S;N;N;S;06.06.2019;12.09.2019;24.10.2019;N;01.08.2019;1;N;DIGITAL
502;130;1;1;4;C;18;S;N;N;S;24.10.2019;26.12.2019;22.01.2020;N;19.11.2019;1;N;DIGITAL
502;131;1;1;2;C;17;S;N;N;S;11.04.2019;13.06.2019;06.06.2019;N;02.05.2019;1;N;DIGITAL
502;161;0;1;6;A;8;S;N;N;S;21.02.2020;22.05.2020;14.11.2020;N;21.02.2020;1;N;DIGITAL
502;196;1;1;5;C;13;N;N;;S;22.01.2020;25.03.2020;21.02.2020;N;22.01.2020;1;N;DIGITAL
503;62;1;1;1;C;18;S;N;N;S;07.03.2019;09.05.2019;21.03.2019;N;14.03.2019;1;N;DIGITAL
503;113;0;1;6;A;2;N;N;N;S;07.11.2019;13.02.2020;07.11.2019;N;31.10.2019;1;N;DIGITAL
503;129;1;1;3;C;21;S;N;N;S;25.04.2019;25.07.2019;08.08.2019;N;02.05.2019;1;N;DIGITAL
503;130;1;1;4;C;18;S;N;N;S;08.08.2019;10.10.2019;26.09.2019;N;05.09.2019;1;N;DIGITAL
503;131;1;1;2;C;17;S;N;N;S;21.03.2019;23.05.2019;25.04.2019;N;28.03.2019;1;N;DIGITAL
503;196;1;1;5;C;13;N;N;;S;26.09.2019;28.11.2019;31.10.2019;N;26.09.2019;1;N;DIGITAL
504;62;1;1;1;C;18;S;N;N;S;07.03.2019;09.05.2019;18.04.2019;N;14.03.2019;1;N;DIGITAL
504;129;1;1;4;C;21;S;N;N;S;19.09.2019;19.12.2019;16.01.2020;N;19.09.2019;1;N;DIGITAL
504;130;1;1;3;C;18;S;N;N;S;04.07.2019;05.09.2019;12.09.2019;N;04.07.2019;1;N;DIGITAL
504;131;1;1;2;C;17;S;N;N;S;18.04.2019;20.06.2019;04.07.2019;N;16.05.2019;1;N;DIGITAL
504;196;1;1;5;C;13;N;N;;S;23.01.2020;26.03.2020;05.03.2020;N;23.01.2020;1;N;DIGITAL
505;111;6;1;3;C;20;S;N;N;S;14.06.2019;16.08.2019;25.10.2019;N;23.08.2019;1;N;DIGITAL
505;112;6;1;4;C;18;S;N;N;S;25.10.2019;27.12.2019;13.12.2019;N;22.11.2019;1;N;DIGITAL
505;113;6;1;2;C;22;S;N;N;S;26.04.2019;26.07.2019;07.06.2019;N;26.04.2019;1;N;DIGITAL
505;116;6;1;1;C;24;S;N;N;S;15.03.2019;21.06.2019;26.04.2019;N;05.04.2019;1;N;DIGITAL
505;163;6;1;5;A;11;N;N;N;S;13.12.2019;14.02.2020;13.03.2020;N;07.02.2020;1;N;DIGITAL
506;62;1;1;1;E;;;;;N;;;;N;;;N;
506;129;1;1;3;E;;;;;N;;;;N;;;N;
506;130;1;1;4;E;;;;;N;;;;N;;;N;
506;131;1;1;2;E;;;;;N;;;;N;;;N;
506;196;1;1;5;E;;;;;N;;;;N;;;N;
507;62;17;1;1;C;18;S;N;N;S;20.03.2019;22.05.2019;05.06.2019;N;27.03.2019;1;N;DIGITAL
507;72;0;1;8;E;;;;;N;;;;N;;;N;
507;129;17;1;2;C;21;S;N;N;S;05.06.2019;11.09.2019;18.12.2019;N;05.06.2019;1;N;DIGITAL
507;130;17;1;3;A;17;S;N;N;S;16.09.2020;18.11.2020;25.11.2020;N;09.09.2020;1;N;DIGITAL
507;131;17;1;4;E;;;;;N;18.11.2020;;;N;;;N;
507;142;17;1;5;E;;;;;N;;;;N;;;N;
507;144;17;1;6;E;;;;;N;;;;N;;;N;
507;150;17;1;7;E;;;;;N;;;;N;;;N;
509;62;1;1;1;C;18;S;N;N;S;20.03.2019;22.05.2019;08.05.2019;N;27.03.2019;1;N;DIGITAL
509;129;1;1;3;A;5;S;N;N;N;04.10.2019;10.01.2020;;N;;;N;
509;130;1;1;4;E;;;;;N;10.01.2020;;;N;;;N;
509;131;1;1;2;C;17;S;N;N;S;08.05.2019;10.07.2019;27.09.2019;N;08.05.2019;1;N;DIGITAL
509;196;1;1;5;E;;;;;N;;;;N;;;N;
510;62;1;1;1;C;18;S;N;N;S;20.03.2019;22.05.2019;24.04.2019;N;20.03.2019;1;N;DIGITAL
510;129;1;1;3;E;;;;;N;26.06.2019;;;N;;;N;
510;130;1;1;4;E;;;;;N;;;;N;;;N;
510;131;1;1;2;A;4;S;N;N;N;24.04.2019;26.06.2019;;N;;;N;
510;196;1;1;5;E;;;;;N;;;;N;;;N;
511;62;1;1;1;C;18;S;N;N;S;20.03.2019;22.05.2019;24.04.2019;N;20.03.2019;1;N;DIGITAL
511;129;1;1;3;A;21;S;N;N;S;24.07.2019;30.10.2019;09.10.2019;N;04.09.2019;1;N;DIGITAL
511;130;1;1;4;E;;;;;N;30.10.2019;;;N;;;N;
511;131;1;1;2;C;17;S;N;N;S;24.04.2019;26.06.2019;24.07.2019;N;29.05.2019;1;N;DIGITAL
511;196;1;1;5;E;;;;;N;;;;N;;;N;
512;91;19;1;1;C;56;S;N;N;S;21.03.2019;24.10.2019;13.06.2019;N;28.03.2019;1;N;DIGITAL
512;107;19;1;2;A;6;S;N;N;S;11.07.2019;13.02.2020;29.08.2019;N;01.08.2019;1;N;DIGITAL
512;119;19;1;3;E;;;;;N;13.02.2020;;;N;;;N;
512;152;19;1;5;E;;;;;N;;;;N;;;N;
513;129;17;1;2;A;14;N;N;N;S;21.03.2019;27.06.2019;25.04.2019;N;04.04.2019;1;N;DIGITAL
513;130;17;1;3;E;;;;;N;27.06.2019;;;N;;;N;
513;131;17;1;4;E;;;;;N;;;;N;;;N;
513;142;17;1;5;E;;;;;N;;;;N;;;N;
513;144;17;1;7;E;;;;;N;;;;N;;;N;
513;147;17;1;9;E;;;;;N;;;;N;;;N;
513;150;17;1;6;E;;;;;N;;;;N;;;N;
513;151;17;1;8;E;;;;;N;;;;N;;;N;
513;161;17;1;10;E;;;;;N;;;;N;;;N;
514;62;1;1;1;C;18;S;N;N;S;21.03.2019;23.05.2019;09.05.2019;N;04.04.2019;1;N;DIGITAL
514;91;0;1;6;C;56;S;N;N;S;27.02.2020;01.10.2020;18.06.2020;N;12.05.2020;1;N;DIGITAL
514;107;0;1;7;C;56;S;N;N;S;18.06.2020;21.01.2021;02.12.2020;N;18.06.2020;1;N;DIGITAL
514;119;0;1;8;A;37;S;N;N;S;25.06.2021;28.01.2022;;N;25.06.2021;1;N;DIGITAL
514;129;1;1;3;C;21;S;N;N;S;08.08.2019;14.11.2019;01.11.2019;N;12.09.2019;1;N;DIGITAL
514;130;1;1;4;C;18;S;N;N;S;07.11.2019;09.01.2020;19.12.2019;N;20.11.2019;1;N;DIGITAL
514;131;1;1;2;C;17;S;N;N;S;09.05.2019;11.07.2019;08.08.2019;N;30.05.2019;1;N;DIGITAL
514;152;0;1;9;E;;;;;N;28.01.2022;;;N;;;N;
514;196;1;1;5;C;13;N;N;;S;19.12.2019;20.02.2020;27.02.2020;N;17.01.2020;1;N;DIGITAL
515;62;0;1;1;C;18;S;N;N;S;22.03.2019;24.05.2019;07.06.2019;N;05.04.2019;1;N;DIGITAL
515;69;13;1;7;E;;;;;N;;;;N;;;N;
515;84;13;1;10;E;;;;;N;;;;N;;;N;
515;85;13;1;11;E;;;;;N;;;;N;;;N;
515;88;13;1;9;E;;;;;N;;;;N;;;N;
515;111;13;1;6;E;;;;;N;09.08.2019;;;N;;;N;
515;125;13;1;5;A;2;N;N;N;N;07.06.2019;09.08.2019;07.06.2019;N;;;N;
515;129;0;1;3;E;;;;;N;;;;N;;;N;
515;130;0;1;4;E;;;;;N;;;;N;;;N;
515;131;0;1;2;E;;;;;N;;;;N;;;N;
515;136;13;1;8;E;;;;;N;;;;N;;;N;
516;120;30;1;3;C;19;S;N;N;S;25.10.2019;27.12.2019;17.01.2020;N;29.11.2019;1;N;DIGITAL
516;123;30;1;2;C;21;S;N;N;S;21.06.2019;27.09.2019;25.10.2019;N;21.06.2019;1;N;DIGITAL
516;124;30;1;5;C;18;S;N;N;S;14.02.2020;17.04.2020;24.04.2020;N;07.02.2020;1;N;DIGITAL
516;125;30;1;4;C;17;S;N;N;S;17.01.2020;20.03.2020;14.02.2020;N;07.02.2020;1;N;DIGITAL
516;126;30;1;1;C;16;S;N;N;S;22.03.2019;24.05.2019;14.06.2019;N;26.04.2019;1;N;DIGITAL
517;62;0;1;1;C;18;S;N;N;S;23.03.2019;25.05.2019;27.04.2019;N;30.03.2019;1;N;DIGITAL
517;108;35;1;5;E;;;;;N;;;;N;;;N;
517;113;35;1;3;E;;;;;N;27.07.2019;;;N;;;N;
517;114;35;1;4;E;;;;;N;;;;N;;;N;
517;116;35;1;2;A;13;N;N;N;S;27.04.2019;27.07.2019;08.06.2019;N;25.05.2019;1;N;DIGITAL
518;129;1;1;3;C;21;S;N;N;S;08.05.2019;14.08.2019;22.06.2019;N;08.05.2019;1;N;DIGITAL
518;130;1;1;2;C;18;S;N;N;S;27.03.2019;29.05.2019;08.05.2019;N;27.03.2019;1;N;DIGITAL
518;131;1;1;4;C;17;S;N;N;S;22.06.2019;24.08.2019;27.07.2019;N;13.07.2019;1;N;DIGITAL
518;161;0;1;5;C;21;S;N;N;S;27.07.2019;02.11.2019;30.11.2019;N;17.08.2019;1;N;DIGITAL
518;196;1;1;6;C;13;;;;S;02.11.2019;02.01.2020;08.02.2020;N;21.12.2019;1;N;DIGITAL
519;39;10;1;3;E;;;;;N;;;;N;;;N;
519;129;0;1;1;A;1;S;N;;S;28.03.2019;04.07.2019;;N;30.03.2019;1;N;DIGITAL
519;130;0;1;2;E;;;;;N;;;;N;;;N;
519;143;10;1;5;E;;;;;N;;;;N;;;N;
519;144;10;1;20;E;;;;;N;04.07.2019;;;N;;;N;
519;149;10;1;6;E;;;;;N;;;;N;;;N;
519;150;10;1;5;E;;;;;N;;;;N;;;N;
520;129;1;1;1;C;21;S;N;N;S;30.03.2019;06.07.2019;26.10.2019;N;01.04.2019;1;N;DIGITAL
520;130;1;1;3;C;18;S;N;N;S;20.06.2020;22.08.2020;05.09.2020;N;27.06.2020;1;N;DIGITAL
520;131;1;1;2;C;17;S;N;N;S;16.11.2019;18.01.2020;20.06.2020;N;30.11.2019;1;N;DIGITAL
520;196;1;1;5;C;13;N;N;;S;19.09.2020;19.11.2020;28.11.2020;N;05.09.2020;1;N;DIGITAL
521;62;1;1;1;C;18;S;N;N;S;06.04.2019;08.06.2019;16.05.2019;N;09.04.2019;1;N;DIGITAL
521;129;1;1;3;C;21;S;N;N;S;22.06.2019;28.09.2019;24.08.2019;N;27.07.2019;1;N;DIGITAL
521;130;1;1;4;C;18;S;N;N;S;24.08.2019;26.10.2019;28.09.2019;N;14.09.2019;1;N;DIGITAL
521;131;1;1;2;C;17;S;N;N;S;16.05.2019;18.07.2019;22.06.2019;N;01.06.2019;1;N;DIGITAL
521;196;1;1;5;C;13;N;N;;S;28.09.2019;30.11.2019;09.11.2019;N;19.10.2019;1;N;DIGITAL
522;62;16;1;8;E;;;;;N;;;;N;;;N;
522;73;16;1;6;E;;;;;N;;;;N;;;N;
522;129;16;1;2;C;21;S;N;N;S;10.04.2019;15.05.2019;09.05.2019;N;10.04.2019;1;N;DIGITAL
522;130;16;1;3;C;18;S;N;N;S;09.05.2019;12.06.2019;23.05.2019;N;30.05.2019;1;N;DIGITAL
522;131;16;1;4;A;14;N;N;N;S;24.05.2019;26.06.2019;01.08.2019;N;30.05.2019;1;N;DIGITAL
522;149;16;1;7;E;;;;;N;;;;N;;;N;
522;150;16;1;5;E;;;;;S;26.06.2019;;;N;30.05.2019;1;N;DIGITAL
523;62;1;1;1;C;18;S;N;N;S;11.04.2019;13.06.2019;12.06.2019;N;17.04.2019;1;N;DIGITAL
523;129;1;1;3;C;21;S;N;N;S;04.09.2019;04.12.2019;21.11.2019;N;04.09.2019;1;N;DIGITAL
523;130;1;1;2;C;18;S;N;N;S;12.06.2019;14.08.2019;28.08.2019;N;12.06.2019;1;N;DIGITAL
523;131;1;1;4;C;17;S;N;N;S;27.11.2019;29.01.2020;19.12.2019;N;27.11.2019;1;N;DIGITAL
523;196;1;1;5;E;;;;;N;29.01.2020;;;N;;;N;
524;62;1;1;1;C;18;S;N;N;S;12.04.2019;14.06.2019;14.06.2019;N;26.04.2019;1;N;DIGITAL
524;72;0;1;6;C;31;N;N;;N;;;;N;;;N;
